uid,d,t,x,y,combined_xy
81363,7,18,111,103,20510
81363,7,19,110,118,23509
81363,7,21,113,110,21912
81363,7,22,112,104,20711
81363,8,42,111,121,24110
81363,8,43,110,122,24309
81363,8,44,111,121,24110
81363,8,45,113,126,25112
81363,8,46,111,121,24110
81489,0,0,171,87,17370
81489,0,1,182,113,22581
81489,0,4,180,114,22779
81489,0,8,179,113,22578
81489,0,15,180,114,22779
81489,0,16,179,113,22578
81489,0,17,180,114,22779
81489,0,18,167,121,24166
81489,0,19,166,114,22765
81489,0,20,144,94,18743
81489,0,21,143,94,18742
81489,0,22,143,94,18742
81489,0,23,144,94,18743
81489,0,24,144,95,18943
81489,0,25,146,99,19745
81489,0,26,150,109,21749
81489,0,27,153,108,21552
81489,0,28,167,117,23366
81489,0,29,183,111,22182
81489,0,30,183,112,22382
81489,0,31,183,112,22382
81489,0,32,183,112,22382
81489,0,33,183,111,22182
81489,0,34,183,112,22382
81489,0,36,183,111,22182
81489,0,37,184,111,22183
81489,0,38,184,111,22183
81489,0,40,184,110,21983
81489,0,41,184,111,22183
81489,0,42,184,111,22183
81489,0,44,184,111,22183
81489,0,45,184,111,22183
81489,0,47,184,111,22183
81489,1,0,176,123,24575
81489,1,1,180,114,22779
81489,1,6,180,113,22579
81489,1,7,180,113,22579
81489,1,8,180,113,22579
81489,1,9,180,114,22779
81489,1,13,180,113,22579
81489,1,14,180,114,22779
81489,1,16,180,113,22579
81489,1,17,180,114,22779
81489,1,18,184,105,20983
81489,1,19,158,82,16357
81489,1,20,155,82,16354
81489,1,21,145,78,15544
81489,1,23,145,78,15544
81489,1,26,145,78,15544
81489,1,27,146,82,16345
81489,1,28,168,86,17167
81489,1,29,170,95,18969
81489,1,30,170,94,18769
81489,1,31,170,94,18769
81489,1,32,170,95,18969
81489,1,33,170,94,18769
81489,1,34,170,95,18969
81489,1,35,171,94,18770
81489,1,36,170,95,18969
81489,1,37,171,88,17570
81489,1,38,175,93,18574
81489,1,39,183,110,21982
81489,1,40,182,112,22381
81489,1,41,180,114,22779
81489,1,42,179,113,22578
81489,1,43,180,114,22779
81489,1,47,179,113,22578
81489,2,1,180,114,22779
81489,2,3,180,114,22779
81489,2,16,172,89,17771
81489,2,18,171,87,17370
81489,2,19,171,87,17370
81489,2,20,171,87,17370
81489,2,21,171,87,17370
81489,2,22,169,87,17368
81489,2,23,171,87,17370
81489,2,26,171,87,17370
81489,2,28,171,87,17370
81489,2,29,171,87,17370
81489,2,35,169,85,16968
81489,2,43,168,85,16967
81489,2,44,169,84,16768
81489,2,45,171,87,17370
81489,2,47,180,114,22779
81489,3,13,180,113,22579
81489,3,15,180,114,22779
81489,3,16,174,116,23173
81489,3,17,159,104,20758
81489,3,18,150,101,20149
81489,3,19,142,101,20141
81489,3,20,142,101,20141
81489,3,22,142,101,20141
81489,3,23,143,102,20342
81489,3,24,142,101,20141
81489,3,26,142,101,20141
81489,3,27,143,106,21142
81489,3,28,146,117,23345
81489,3,29,166,124,24765
81489,3,30,183,111,22182
81489,3,31,183,112,22382
81495,0,22,68,183,36467
81495,0,23,86,187,37285
81495,0,24,95,185,36894
81495,0,25,90,184,36689
81495,0,26,93,184,36692
81495,0,27,90,184,36689
81495,0,28,93,187,37292
81495,0,29,91,183,36490
81495,0,30,94,185,36893
81495,0,31,96,186,37095
81495,0,32,93,184,36692
81495,0,33,90,185,36889
81495,0,34,93,187,37292
81495,0,35,92,183,36491
81495,0,36,91,183,36490
81495,0,37,81,191,38080
81495,0,38,70,189,37669
81495,0,39,57,184,36656
81495,0,40,77,192,38276
81495,0,41,57,184,36656
81495,1,28,61,182,36260
81495,1,33,60,182,36259
81495,1,40,65,188,37464
81495,1,42,77,192,38276
81495,1,43,77,192,38276
81495,1,46,77,192,38276
81495,1,47,57,184,36656
81495,2,0,57,184,36656
81495,2,1,77,192,38276
81495,2,2,57,184,36656
81495,2,6,57,184,36656
81495,2,9,77,192,38276
81495,2,10,57,184,36656
81495,2,11,77,192,38276
81495,2,12,57,184,36656
81495,2,14,57,184,36656
81495,2,15,66,193,38465
81495,2,16,78,200,39877
81495,2,17,77,199,39676
81495,2,18,78,200,39877
81495,2,20,78,200,39877
81495,2,21,78,200,39877
81495,2,23,77,199,39676
81495,2,24,78,200,39877
81495,2,26,78,200,39877
81495,2,32,77,200,39876
81495,2,33,78,200,39877
81495,2,35,78,200,39877
81495,2,38,76,198,39475
81495,2,39,67,187,37266
81495,2,40,57,184,36656
81495,3,14,66,189,37665
81495,3,15,78,200,39877
81495,3,16,77,200,39876
81495,3,17,78,200,39877
81495,3,21,78,199,39677
81495,3,22,78,200,39877
81495,3,24,78,200,39877
81495,3,25,78,200,39877
81495,3,27,78,200,39877
81495,3,30,78,199,39677
81495,3,31,78,200,39877
81495,3,32,78,200,39877
81495,3,33,78,200,39877
81495,3,34,78,200,39877
81495,3,36,77,198,39476
81495,3,37,61,189,37660
81495,3,38,57,184,36656
81495,4,14,58,186,37057
81495,4,15,66,194,38665
81495,4,16,78,200,39877
81495,4,17,78,200,39877
81495,4,18,78,200,39877
81495,4,19,78,199,39677
81495,4,20,78,199,39677
81495,4,22,78,199,39677
81495,4,24,78,199,39677
81495,4,28,78,200,39877
81495,4,30,78,199,39677
81495,4,31,78,200,39877
81495,4,34,78,200,39877
81495,4,35,78,200,39877
81495,4,36,77,199,39676
81495,4,37,78,200,39877
81495,4,38,78,200,39877
81495,4,39,78,199,39677
81495,4,40,71,200,39870
81495,4,41,61,188,37460
81495,5,14,54,181,36053
81495,5,15,53,179,35652
81495,5,16,57,184,36656
81495,5,17,74,199,39673
81495,5,18,78,200,39877
81495,5,19,77,200,39876
81495,5,20,78,200,39877
81495,5,21,78,200,39877
81495,5,22,78,200,39877
81495,5,23,78,200,39877
81495,5,24,77,198,39476
81495,5,25,77,198,39476
81500,0,9,102,30,5901
81500,0,10,103,31,6102
81500,0,11,102,30,5901
81500,0,12,102,30,5901
81500,0,13,103,31,6102
81500,0,14,107,19,3706
81500,0,15,105,7,1304
81500,0,17,106,11,2105
81500,0,18,99,30,5898
81500,0,19,103,36,7102
81500,0,20,104,33,6503
81500,0,21,98,27,5297
81500,0,22,98,30,5897
81500,0,23,98,30,5897
81500,0,24,102,31,6101
81500,0,26,102,31,6101
81500,0,27,102,31,6101
81500,0,31,101,32,6300
81500,0,34,99,28,5498
81500,0,35,102,31,6101
81500,0,36,102,31,6101
81500,0,37,102,30,5901
81500,0,38,102,31,6101
81500,0,43,102,31,6101
81500,1,2,101,32,6300
81500,1,3,102,31,6101
81500,1,8,101,32,6300
81500,1,10,102,30,5901
81500,1,12,102,30,5901
81500,1,13,104,31,6103
81500,1,14,107,32,6306
81500,1,15,116,41,8115
81500,1,16,116,42,8315
81500,1,18,116,41,8115
81500,1,20,116,42,8315
81500,1,22,115,43,8514
81500,1,23,116,42,8315
81500,1,24,115,43,8514
81500,1,26,116,42,8315
81500,1,27,115,43,8514
81500,1,28,116,42,8315
81500,1,30,116,42,8315
81500,1,31,115,43,8514
81500,1,33,116,42,8315
81500,1,34,115,43,8514
81500,1,35,114,43,8513
81500,1,36,107,34,6706
81500,1,37,107,32,6306
81500,1,38,101,32,6300
81500,1,39,102,31,6101
81500,1,40,102,32,6301
81500,1,41,102,32,6301
81500,1,46,103,31,6102
81500,1,47,102,31,6101
81500,2,8,102,30,5901
81500,2,9,101,32,6300
81500,2,13,102,31,6101
81500,2,14,112,43,8511
81500,2,15,116,43,8515
81500,2,16,115,43,8514
81500,2,17,115,43,8514
81500,2,18,116,42,8315
81500,2,20,115,43,8514
81500,2,23,116,42,8315
81500,2,27,116,41,8115
81500,2,28,116,42,8315
81500,2,30,115,43,8514
81500,2,32,116,42,8315
81500,2,34,116,42,8315
81500,2,35,104,35,6903
81500,2,36,107,32,6306
81500,2,37,105,31,6104
81500,2,38,104,30,5903
81500,2,39,102,31,6101
81500,2,40,102,31,6101
81500,2,41,101,32,6300
81500,2,42,103,32,6302
81500,2,43,102,31,6101
81500,3,12,101,32,6300
81500,3,13,104,31,6103
81500,3,14,110,40,7909
81500,3,15,114,43,8513
81500,3,16,114,43,8513
81500,3,18,117,42,8316
81500,3,20,114,43,8513
81500,3,21,116,42,8315
81500,3,22,114,43,8513
81500,3,23,116,42,8315
81500,3,24,114,43,8513
81500,3,25,116,42,8315
81500,3,26,116,42,8315
81500,3,27,116,42,8315
81500,3,29,114,43,8513
81500,3,30,116,42,8315
81500,3,31,114,43,8513
81500,3,32,117,40,7916
81500,3,34,113,43,8512
81500,3,35,109,39,7708
81500,3,36,106,32,6305
81500,3,37,106,32,6305
81524,0,10,59,131,26058
81524,0,11,58,130,25857
81524,0,15,59,131,26058
81524,0,16,58,130,25857
81524,0,20,59,131,26058
81524,0,21,63,155,30862
81524,0,22,59,173,34458
81524,0,23,52,184,36651
81524,0,24,52,185,36851
81524,0,25,52,185,36851
81524,0,27,51,182,36250
81524,0,28,49,174,34648
81524,0,29,61,163,32460
81524,0,30,62,158,31461
81524,0,31,64,163,32463
81524,0,43,65,169,33664
81524,0,44,69,158,31468
81524,0,45,62,136,27061
81524,0,46,59,131,26058
81524,1,13,59,131,26058
81524,1,19,58,130,25857
81524,1,20,58,130,25857
81524,1,22,59,131,26058
81524,1,23,60,124,24659
81524,1,24,58,130,25857
81524,1,25,60,132,26259
81524,1,26,59,127,25258
81524,1,27,58,130,25857
81524,1,28,58,130,25857
81524,1,29,60,126,25059
81524,1,30,66,142,28265
81524,1,31,64,151,30063
81524,1,35,63,159,31662
81524,1,36,62,158,31461
81524,1,37,63,163,32462
81524,1,39,63,173,34462
81524,1,40,64,170,33863
81524,1,41,65,166,33064
81524,1,42,66,144,28665
81524,1,43,58,130,25857
81524,2,17,65,146,29064
81524,2,18,64,170,33863
81524,2,19,61,173,34460
81524,2,20,60,173,34459
81524,2,24,62,172,34261
81524,2,25,65,169,33664
81524,2,26,64,163,32463
81524,2,27,64,163,32463
81524,2,32,65,166,33064
81524,2,33,62,159,31661
81524,2,36,62,158,31461
81524,2,37,63,163,32462
81524,2,38,62,178,35461
81524,2,39,53,177,35252
81524,2,40,59,175,34858
81524,2,41,68,159,31667
81524,2,42,62,138,27461
81524,3,18,58,130,25857
81524,3,19,70,141,28069
81524,3,20,73,120,23872
81524,3,21,101,109,21700
81524,3,22,102,109,21701
81524,3,23,96,107,21295
81524,3,24,66,126,25065
81524,3,25,58,130,25857
81524,3,26,65,144,28664
81524,3,27,63,157,31262
81524,3,29,63,160,31862
81524,3,32,62,172,34261
81524,3,33,63,158,31462
81524,3,34,62,153,30461
81524,3,35,65,144,28664
81524,3,43,58,130,25857
81524,4,1,58,130,25857
81524,4,2,58,130,25857
81524,4,3,58,130,25857
81524,4,15,59,131,26058
81524,4,17,65,146,29064
81524,4,18,63,164,32662
81524,4,19,68,161,32067
81524,4,20,66,150,29865
81524,4,21,58,130,25857
81524,4,22,58,129,25657
81524,4,23,59,116,23058
81524,4,24,83,113,22482
81524,4,25,130,84,16729
81524,4,29,131,84,16730
81524,4,30,123,85,16922
81524,4,31,95,107,21294
81524,4,32,62,124,24661
81524,4,33,58,130,25857
81524,4,34,66,136,27065
81524,4,35,69,156,31068
81524,4,36,64,174,34663
81524,4,37,60,175,34859
81524,4,40,58,176,35057
81524,4,41,58,176,35057
81524,4,42,70,164,32669
81524,4,43,63,161,32062
81524,4,44,60,133,26459
81605,0,20,119,107,21318
81605,0,21,121,109,21720
81605,0,22,119,113,22518
81605,0,23,120,112,22319
81605,0,24,120,110,21919
81605,0,25,119,107,21318
81605,0,31,120,108,21519
81605,0,33,120,109,21719
81605,0,35,120,109,21719
81605,0,36,120,108,21519
81605,1,27,119,108,21518
81605,1,32,120,109,21719
81605,1,34,119,108,21518
81605,1,35,121,107,21320
81605,1,41,119,108,21518
81605,2,9,120,109,21719
81605,2,10,120,109,21719
81605,2,11,119,107,21318
81605,2,12,119,107,21318
81605,2,13,119,107,21318
81605,2,14,119,107,21318
81605,2,15,120,108,21519
81605,2,16,119,108,21518
81605,2,18,120,109,21719
81605,2,19,120,112,22319
81605,2,21,120,111,22119
81605,2,22,120,111,22119
81605,2,23,120,110,21919
81605,2,24,120,109,21719
81605,2,25,120,108,21519
81605,2,26,120,108,21519
81605,2,27,120,109,21719
81605,2,28,120,108,21519
81605,2,34,120,108,21519
81605,2,35,121,107,21320
81605,2,36,120,108,21519
81605,2,37,120,109,21719
81605,2,38,120,109,21719
81605,2,39,120,109,21719
81605,2,40,120,109,21719
81605,2,42,119,108,21518
81605,2,43,120,109,21719
81605,2,44,120,109,21719
81605,2,45,120,108,21519
81605,2,46,119,107,21318
81605,3,9,120,108,21519
81605,3,10,120,109,21719
81605,3,11,120,109,21719
81605,3,12,120,108,21519
81605,3,13,120,109,21719
81605,3,14,119,108,21518
81605,3,15,120,108,21519
81605,3,16,120,107,21319
81605,3,17,118,105,20917
81605,3,18,108,80,15907
81605,3,19,108,80,15907
81605,3,22,109,80,15908
81605,3,24,108,80,15907
81605,3,25,108,80,15907
81605,3,26,111,91,18110
81605,3,27,120,109,21719
81605,3,28,120,110,21919
81605,3,29,119,108,21518
81605,3,30,120,109,21719
81605,3,31,119,108,21518
81605,3,32,120,109,21719
81605,3,33,119,108,21518
81605,3,35,120,109,21719
81605,3,36,121,105,20920
81605,3,37,121,105,20920
81605,3,38,120,109,21719
81605,3,39,120,107,21319
81605,3,40,120,110,21919
81605,3,41,119,108,21518
81605,3,42,120,109,21719
81605,3,43,120,109,21719
81605,3,45,120,109,21719
81605,3,46,120,109,21719
81605,3,47,120,109,21719
81605,4,3,120,110,21919
81605,4,4,120,108,21519
81605,4,5,120,107,21319
81605,4,6,120,109,21719
81605,4,10,120,107,21319
81605,4,11,120,109,21719
81605,4,12,120,108,21519
81605,4,13,120,107,21319
81605,4,14,120,107,21319
81605,4,15,119,108,21518
81605,4,16,120,108,21519
81605,4,17,120,109,21719
81605,4,22,120,107,21319
81605,4,23,120,108,21519
81605,4,24,123,106,21122
81605,4,27,120,110,21919
81605,4,28,120,107,21319
81605,4,29,120,109,21719
81605,4,31,120,109,21719
81605,4,33,120,109,21719
81605,4,34,119,108,21518
81657,5,32,111,114,22710
81657,5,33,112,115,22911
81657,5,34,111,113,22510
81657,5,36,109,112,22308
81657,5,37,111,114,22710
81657,5,38,111,114,22710
81657,5,41,112,115,22911
81657,6,6,117,118,23516
81657,6,7,125,111,22124
81657,6,8,107,119,23706
81657,6,9,94,127,25293
81657,6,10,88,133,26487
81657,6,11,60,167,33259
81657,6,12,43,176,35042
81657,6,15,46,181,36045
81657,6,16,45,180,35844
81657,6,18,45,179,35644
81657,6,19,45,180,35844
81657,6,22,46,181,36045
81657,6,23,45,179,35644
81657,6,26,46,180,35845
81657,6,27,45,179,35644
81657,6,29,46,170,33845
81657,6,30,63,155,30862
81657,6,31,65,142,28264
81657,6,32,103,107,21302
81657,6,33,111,111,22110
81657,6,34,112,113,22511
81657,6,35,111,113,22510
81657,6,36,112,113,22511
81657,6,37,111,113,22510
81657,6,38,125,111,22124
81657,6,39,128,101,20127
81657,6,40,134,92,18333
81657,6,41,129,86,17128
81657,6,42,121,78,15520
81657,6,43,110,40,7909
81657,6,44,102,33,6501
81657,6,45,106,38,7505
81657,6,46,104,104,20703
81657,6,47,95,127,25294
81657,7,1,97,127,25296
81657,7,2,116,111,22115
81657,7,4,125,112,22324
81657,7,19,124,110,21923
81657,7,20,124,110,21923
81657,7,21,124,110,21923
81657,7,22,123,111,22122
81657,7,24,124,110,21923
81657,7,25,123,111,22122
81657,7,26,124,110,21923
81657,7,29,124,110,21923
81657,7,30,124,110,21923
81657,7,32,123,111,22122
81657,7,33,123,85,16922
81657,7,34,123,85,16922
81657,7,35,121,77,15320
81657,7,36,120,77,15319
81657,7,37,124,86,17123
81657,7,38,135,101,20134
81657,7,40,134,109,21733
81657,8,10,124,110,21923
81657,8,11,111,114,22710
81657,8,12,111,114,22710
81657,8,21,111,114,22710
81657,8,30,111,113,22510
81657,8,31,111,113,22510
81657,8,32,111,114,22710
81657,8,33,116,116,23115
81657,8,34,125,113,22524
81657,8,35,125,102,20324
81657,8,36,124,96,19123
81657,8,37,120,78,15519
81657,8,38,107,92,18306
81657,8,40,108,94,18707
81657,9,10,124,110,21923
81657,9,11,118,117,23317
81657,9,12,111,113,22510
81657,9,21,111,114,22710
81657,9,22,112,115,22911
81657,9,33,114,115,22913
81657,9,34,125,115,22924
81657,9,35,125,111,22124
81657,9,36,123,111,22122
81657,9,39,129,109,21728
81657,9,41,126,113,22525
81657,12,46,95,132,26294
81657,12,47,95,132,26294
81657,13,2,95,132,26294
81657,13,4,95,132,26294
81657,13,5,96,122,24295
81657,13,6,108,93,18507
81657,13,7,109,96,19108
81657,13,22,121,112,22320
81657,13,23,107,121,24106
81657,13,24,94,132,26293
81657,13,26,95,132,26294
81657,13,27,96,132,26295
81657,13,28,95,132,26294
81657,13,29,95,132,26294
81888,0,0,104,130,25903
81888,0,2,105,128,25504
81888,0,14,106,128,25505
81888,0,17,105,128,25504
81888,0,18,106,128,25505
81888,0,20,105,128,25504
81888,0,21,105,128,25504
81888,0,26,116,131,26115
81888,0,27,109,129,25708
81888,0,28,105,128,25504
81888,0,29,105,128,25504
81888,0,30,105,128,25504
81888,0,31,105,128,25504
81888,0,32,105,128,25504
81888,0,33,106,130,25905
81888,0,34,105,128,25504
81888,0,35,105,128,25504
81888,0,36,104,127,25303
81888,0,37,106,130,25905
81888,0,38,105,128,25504
81888,0,39,105,128,25504
81888,0,40,104,130,25903
81888,0,41,105,128,25504
81888,0,42,104,127,25303
81888,0,43,105,128,25504
81888,0,45,105,128,25504
81888,0,46,105,128,25504
81888,0,47,107,130,25906
81888,1,0,105,128,25504
81888,1,13,105,128,25504
81888,1,16,107,130,25906
81888,1,17,105,128,25504
81888,1,26,106,130,25905
81888,1,27,111,131,26110
81888,1,28,106,128,25505
81888,1,29,106,128,25505
81888,1,30,105,128,25504
81888,1,31,107,128,25506
81888,1,32,106,128,25505
81888,1,33,107,128,25506
81888,1,34,105,128,25504
81888,1,35,107,129,25706
81888,1,36,107,129,25706
81888,1,37,115,116,23114
81888,1,38,121,117,23320
81888,1,39,124,118,23523
81888,1,40,124,118,23523
81888,1,41,105,128,25504
81888,1,47,105,128,25504
81888,2,2,105,128,25504
81888,2,3,104,127,25303
81888,2,4,105,128,25504
81888,2,8,105,128,25504
81888,2,9,105,128,25504
81888,2,10,104,127,25303
81888,2,13,104,127,25303
81888,2,14,104,127,25303
81888,2,15,105,128,25504
81888,2,16,107,128,25506
81888,2,17,105,128,25504
81888,2,18,101,128,25500
81888,2,19,103,127,25302
81888,2,20,110,129,25709
81888,2,21,107,129,25706
81888,2,22,107,128,25506
81888,2,23,105,128,25504
81888,2,24,106,130,25905
81888,2,25,106,130,25905
81888,2,26,105,128,25504
81888,2,28,105,128,25504
81888,2,29,105,128,25504
81888,2,31,104,127,25303
81888,2,32,105,128,25504
81888,2,33,104,127,25303
81888,2,34,105,128,25504
81888,2,35,114,131,26113
81888,2,36,105,128,25504
81888,2,37,105,128,25504
81888,2,39,105,128,25504
81888,2,43,105,131,26104
81888,2,44,105,131,26104
81888,2,45,105,131,26104
81888,2,47,106,130,25905
81888,3,0,106,130,25905
81888,3,6,108,127,25307
81888,3,13,105,128,25504
81888,3,17,106,130,25905
81888,3,18,106,130,25905
81888,3,19,105,128,25504
81888,3,22,106,130,25905
81888,3,23,104,127,25303
81888,3,24,105,128,25504
81888,3,25,108,131,26107
81888,3,26,113,132,26312
81888,3,27,115,136,27114
81888,3,28,115,138,27514
81888,3,29,114,138,27513
81888,3,30,114,138,27513
81888,3,31,105,129,25704
81888,3,32,105,131,26104
82041,0,0,63,177,35262
82041,0,1,63,176,35062
82041,0,2,63,177,35262
82041,0,3,63,176,35062
82041,0,5,63,177,35262
82041,0,6,63,176,35062
82041,0,7,63,177,35262
82041,0,8,63,176,35062
82041,0,11,63,176,35062
82041,0,14,63,176,35062
82041,0,31,63,177,35262
82041,0,35,63,176,35062
82041,0,38,63,177,35262
82041,0,40,63,177,35262
82041,0,45,63,176,35062
82041,0,46,63,177,35262
82041,1,1,63,176,35062
82041,1,2,63,176,35062
82041,1,3,63,177,35262
82041,1,4,63,176,35062
82041,1,5,63,176,35062
82041,1,6,63,176,35062
82041,1,8,63,177,35262
82041,1,10,63,176,35062
82041,1,11,63,176,35062
82041,1,12,73,163,32472
82041,1,13,74,164,32673
82041,1,14,56,178,35455
82041,1,15,53,179,35652
82041,1,16,58,183,36457
82041,1,17,69,176,35068
82041,1,18,67,171,34066
82041,1,20,73,163,32472
82041,1,23,73,163,32472
82041,1,25,72,163,32471
82041,1,26,66,167,33265
82041,1,27,57,177,35256
82041,1,28,67,166,33066
82041,1,29,73,163,32472
82041,1,30,73,163,32472
82041,1,31,73,163,32472
82041,1,32,74,165,32873
82041,1,34,68,169,33667
82041,1,36,63,177,35262
82041,1,38,63,177,35262
82041,1,39,63,176,35062
82041,1,45,63,177,35262
82041,1,46,63,176,35062
82041,2,3,63,177,35262
82041,2,4,63,176,35062
82041,2,5,63,176,35062
82041,2,6,63,176,35062
82041,2,8,63,176,35062
82041,2,9,63,177,35262
82041,2,13,63,176,35062
82041,2,15,63,177,35262
82041,2,16,63,176,35062
82041,2,18,63,177,35262
82041,2,19,63,177,35262
82041,2,21,65,178,35464
82041,2,22,64,178,35463
82041,2,25,63,177,35262
82041,2,35,63,176,35062
82041,2,36,63,177,35262
82041,2,37,63,176,35062
82041,2,41,63,177,35262
82041,2,42,63,176,35062
82041,2,44,63,177,35262
82041,2,45,63,176,35062
82041,3,0,63,177,35262
82041,3,1,63,176,35062
82041,3,7,63,176,35062
82041,3,12,63,176,35062
82041,3,13,63,172,34262
82041,3,14,53,177,35252
82041,3,18,53,178,35452
82041,3,21,53,178,35452
82041,3,22,53,178,35452
82041,3,29,56,178,35455
82041,3,30,71,164,32670
82041,3,31,72,162,32271
82041,3,32,74,165,32873
82041,3,34,67,170,33866
82041,3,36,63,176,35062
82041,3,37,63,177,35262
82041,3,38,63,176,35062
82041,3,39,63,176,35062
82041,3,40,63,177,35262
82041,3,41,63,176,35062
82041,3,43,63,176,35062
82041,3,46,63,176,35062
82041,4,1,63,177,35262
82041,4,3,63,177,35262
82041,4,11,63,176,35062
82041,4,14,63,176,35062
82041,4,15,63,176,35062
82041,4,16,59,173,34458
82041,4,17,33,178,35432
82041,4,18,31,175,34830
82041,4,19,34,174,34633
82126,0,23,170,123,24569
82126,0,24,169,125,24968
82126,0,25,169,125,24968
82126,0,26,169,122,24368
82126,1,13,159,99,19758
82126,1,14,160,91,18159
82126,1,16,158,86,17157
82126,1,18,160,99,19759
82126,1,19,169,127,25368
82126,1,20,176,154,30775
82126,1,21,186,166,33185
82126,1,23,197,200,39996
82126,1,24,191,188,37590
82126,1,26,182,159,31781
82126,1,27,174,139,27773
82126,1,28,161,105,20960
82126,1,29,157,82,16356
82126,1,30,158,86,17157
82126,1,35,159,87,17358
82126,1,36,159,100,19958
82126,1,37,167,120,23966
82126,2,17,167,124,24766
82126,2,18,167,124,24766
82126,2,19,166,124,24765
82126,2,22,168,123,24567
82126,2,24,168,123,24567
82126,2,25,170,123,24569
82126,2,26,169,119,23768
82126,3,15,166,114,22765
82126,3,16,152,104,20751
82126,3,17,140,94,18739
82126,3,18,138,94,18737
82126,3,19,138,95,18937
82126,3,20,139,95,18938
82126,3,21,138,91,18137
82126,3,25,133,88,17532
82126,3,26,130,94,18729
82126,3,31,146,99,19745
82126,3,32,154,105,20953
82126,3,34,165,110,21964
82126,3,35,165,111,22164
82126,3,36,169,119,23768
82126,4,14,159,101,20158
82126,4,15,160,91,18159
82126,4,16,158,86,17157
82126,4,18,159,88,17558
82126,4,19,154,101,20153
82126,4,20,152,102,20351
82126,4,21,152,102,20351
82126,4,22,146,93,18545
82126,4,23,146,91,18145
82126,4,24,146,92,18345
82126,4,25,146,91,18145
82126,4,26,142,90,17941
82126,4,27,141,91,18140
82126,4,28,148,88,17547
82126,4,29,158,86,17157
82126,4,35,159,88,17558
82126,4,36,159,87,17358
82126,4,37,160,99,19759
82126,4,38,169,119,23768
82126,5,13,167,120,23966
82126,5,14,160,95,18959
82126,5,18,158,87,17357
82126,5,19,165,110,21964
82126,5,21,165,110,21964
82126,5,22,154,109,21753
